-2.92236328;-16.25;0.1137084;0.2671875;25.004348376999975;8679.689775281844;6.369298829716111;22.48100199764856
-2.92236328;-16.25;0.1137084;0.2671875;25.00293985199993;8670.484265838428;6.880981135512883;19.347967481139527
-2.92236328;-16.25;0.1137084;0.2671875;25.006302656999978;8621.457370603022;6.860018041967719;23.03211837091921
-2.92236328;-16.25;0.0;0.2671875;25.002063232000015;8546.289381875216;89.37907378119456;182.3946751123958
-2.92236328;-16.25;0.0;0.2671875;25.008103585000026;8510.366838015423;181.95562402337245;131.61263060646982
-2.92236328;-16.25;0.0;0.2671875;25.00811311600006;8576.181859718956;279.2058520880592;113.03265615659386
-2.92236328;-16.25;0.2274168;0.2671875;25.00490757899996;8306.07257417213;130.61538125505047;13.177058863872812
-2.92236328;-16.25;0.2274168;0.2671875;25.008216296;8327.71720914085;5.794165675466033;11.960425892703903
-2.92236328;-16.25;0.2274168;0.2671875;25.000246241000024;8307.445337678186;5.807755001693733;11.086204294417625
-2.92236328;-16.25;0.0568542;0.2671875;25.007289930000024;8413.727591696445;44.87822227412848;45.1214494358212
-2.92236328;-16.25;0.0568542;0.2671875;25.001423116999955;8455.808960692195;53.53768770755697;38.69571261749333
-2.92236328;-16.25;0.0568542;0.2671875;0.5269696919999999;8585.794189894325;81.54051863445854;3.644460204122569
-2.92236328;-16.25;0.1705626;0.2671875;25.002813450999994;8365.202813871536;4.540083738696959;13.077055355127555
-2.92236328;-16.25;0.1705626;0.2671875;25.007845313999926;8284.582366044353;4.7855754861037445;15.166741467636104
-2.92236328;-16.25;0.1705626;0.2671875;25.00122340999998;8213.02639461473;5.891827107687868;13.807966218937203
-2.92236328;-16.25;0.1421355;0.2671875;25.00702318699999;8233.716862858337;7.655944292426356;19.30191414730163
-2.92236328;-16.25;0.1421355;0.2671875;25.001391825999995;8271.121384802047;8.00909614256926;23.177280195658778
-2.92236328;-16.25;0.1421355;0.2671875;25.003107503999974;8235.297084708112;8.901495891285318;20.294006574418
-2.92236328;-16.25;0.19898970000000002;0.2671875;25.000849721000026;8118.738457794885;7.475469755689457;12.075851009283813
-2.92236328;-16.25;0.19898970000000002;0.2671875;25.000092365000015;8147.314738823813;7.489689168958049;12.121859105148074
-2.92236328;-16.25;0.19898970000000002;0.2671875;25.00070688299998;8141.453737086082;7.856428295324529;12.467768893702312
-2.92236328;-16.25;0.15634905000000002;0.2671875;25.004995622999992;8127.880261783323;9.515565310127462;14.545347441050144
-2.92236328;-16.25;0.15634905000000002;0.2671875;25.00116108500002;8238.307547215883;9.645810533173796;28.436869772967366
-2.92236328;-16.25;0.15634905000000002;0.2671875;25.004294500000032;8161.359749858588;9.517373362022942;14.391013553986975
-2.92236328;-16.25;0.18477615;0.2671875;25.00591995000003;8084.303451417094;8.48598772022426;21.05011823857838
-2.92236328;-16.25;0.18477615;0.2671875;25.000382012999992;7949.372346434403;9.069305582783045;13.936444007519153
-2.92236328;-16.25;0.18477615;0.2671875;25.001618830000027;7921.955326386585;8.652608679672019;12.803325319281445
-2.92236328;-16.25;0.163455825;0.2671875;25.001416216999974;8176.366514073866;9.196787272547672;36.54804721107077
-2.92236328;-16.25;0.163455825;0.2671875;25.001597414999992;8061.683112819974;9.682197995511748;14.491103003491132
-2.92236328;-16.25;0.163455825;0.2671875;25.007213165000028;8081.2844015024375;9.331752375342255;26.740787950911507
-2.92236328;-16.25;0.17766937500000002;0.2671875;13.410476063;8175.862139753414;12.956751900911971;13.709404559432654
-2.92236328;-16.25;0.17766937500000002;0.2671875;25.0078102;8029.073443922124;3.888812252992499;15.405822969020786
