-5.8;2.055142495
-5.6;2.168581904
-5.2;10.90875174
-4.4;6.630514935
-4.2;2.989843506
-3.9;28.14501329
-3.7;19.54597415
-3.6;28.23131207
-3.5;7.52022343
-3.3;28.95161042
-3.2;24.86622887
-3.1;26.14741008
-3;20.05452798
-2.9;22.53432679
-2.8;24.19051241
-2.7;20.90615698
-2.6;25.83716507
-2.5;22.36243438
-2.4;17.73742428
-2.3;19.1647458
-2.2;15.40807758
-2.1;21.0879372
-1.9;1.595060221
-1.5;1.029175375
-1.4;1.350772991
-1.3;0.971793257
0;1.041581537
