0;1.710546069
0.11;5.008583979
0.13;1.948600548
0.17;28.77585898
0.2;20.57993631
0.21;28.48637163
0.22;25.2796672
0.23;23.87824411
0.24;28.40894654
0.25;28.48948736
0.26;24.19286393
0.27;27.2616818
0.28;21.90538715
0.29;16.95354263
0.3;28.67056652
0.31;4.384210306
0.33;13.08804772
0.34;1.507645159
0.4;1.74358503
0.45;0.920619539
0.53;1.053303684
