0;25.32305422
0.04;26.3363878
0.05;26.77852588
0.06;17.38519374
0.07;25.89119529
0.08;27.84286473
0.09;28.17824547
0.1;28.54505147
0.11;25.66600895
0.12;28.13212723
0.13;26.27270304
0.14;25.23167497
0.15;21.42127752
0.16;22.7177063
0.17;24.4022679
0.18;25.64198397
0.19;4.835979251
0.2;28.60175619
0.21;21.5352416
0.22;16.55716531
0.23;20.66008679
0.28;6.632019873
0.3;1.847866901
0.34;1.781825434
