-65;28.52781012
-33;28.49935535
-26;28.25097034
-24;29.11014591
-20;28.47445612
-18;28.57920196
-17;29.02924723
-16;20.43703957
-15;27.30591937
-14;15.62277169
-13;21.2317506
-12;21.93036904
-10;28.91428804
-8;1.859586874
-7;3.303390228
0;1.591084239
